order_id,medicine_type,order_quantity,urgency_level,unit_quote_price_usd,lead_time_days,supplier_reliability,on_time_delivery_rate,defect_rate_pct,cold_chain_compliance_pct,selected_supplier
ORD-03797,Monoclonal Antibody,100,Medium,4714.76,2,0.831,0.905,0.54,92.3,VitalCare Pharmaceuticals
ORD-03798,Vaccine,5000,Standard,256.03,9,0.84,0.904,0.55,97.8,OmniHealth Labs
ORD-03799,Monoclonal Antibody,1000,Medium,5220.92,1,0.884,0.948,0.78,92.9,VitalCare Pharmaceuticals
ORD-03800,Monoclonal Antibody,1000,Medium,4964.96,5,0.881,0.91,1.31,95.5,Zenith LifeSciences
ORD-03801,Vaccine,250,Medium,239.25,7,0.941,0.936,0.36,97.9,OmniHealth Labs
ORD-03802,Antiviral,250,High,218.89,8,1.0,0.84,0.39,93.5,Pulse Generic Pharma
ORD-03803,Insulin,500,Standard,189.23,4,0.992,0.959,1.08,98.3,OmniHealth Labs
ORD-03804,Cardiovascular Drug,250,Medium,166.75,5,0.92,0.935,0.87,97.7,Aegis Health Supplies
ORD-03805,Monoclonal Antibody,100,Standard,4316.96,4,0.931,0.985,1.05,100.0,Pulse Generic Pharma
ORD-03806,Antibiotic,250,Medium,135.85,2,0.968,0.869,0.34,98.5,NovaCure Therapeutics
ORD-03807,Vaccine,250,High,324.81,4,0.905,0.928,0.91,98.8,Vanguard Pharma
ORD-03808,Antihistamine,1000,Medium,59.92,5,0.899,0.932,1.31,94.1,Summit BioSolutions
ORD-03809,Vaccine,2500,Medium,365.96,7,0.88,0.993,1.22,99.9,Vanguard Pharma
ORD-03810,Antiviral,100,Medium,215.34,4,0.917,0.802,0.51,93.7,Pulse Generic Pharma
ORD-03811,Chemotherapy Agent,100,Medium,483.57,4,0.865,0.838,0.34,94.1,Beacon Pharmaceuticals
ORD-03812,Immunosuppressant,1000,Standard,367.74,6,0.87,1.0,0.65,93.8,OmniHealth Labs
ORD-03813,Vaccine,1000,Medium,338.16,5,0.931,0.971,1.04,98.7,Vanguard Pharma
ORD-03814,Immunosuppressant,500,Standard,379.54,5,0.844,0.986,0.82,95.0,OmniHealth Labs
ORD-03815,Monoclonal Antibody,1000,Standard,4269.61,5,0.872,0.874,1.39,98.5,Pulse Generic Pharma
ORD-03816,Chemotherapy Agent,100,Standard,472.4,9,0.908,0.818,1.12,99.1,Serum Horizon Global
ORD-03817,Painkiller,1000,Standard,48.14,6,0.864,0.884,0.36,96.5,MediCore Labs
ORD-03818,Chemotherapy Agent,100,Standard,448.37,4,0.896,0.83,0.01,96.7,Beacon Pharmaceuticals
ORD-03819,Antihistamine,250,Standard,58.88,3,0.981,0.858,0.57,97.3,Aegis Health Supplies
ORD-03820,Vaccine,500,Standard,369.22,5,0.833,0.971,0.78,97.6,Vanguard Pharma
ORD-03821,Painkiller,1000,Standard,45.04,8,0.944,0.868,0.22,96.9,MediCore Labs
ORD-03822,Vaccine,100,Medium,347.19,5,0.958,0.92,0.01,97.1,Quantum Health Sciences
ORD-03823,Vaccine,100,Medium,301.52,7,0.876,0.86,0.25,97.3,Quantum Health Sciences
ORD-03824,Antibiotic,100,Medium,113.64,4,0.902,0.822,1.31,93.9,Zenith LifeSciences
ORD-03825,Insulin,250,Standard,222.32,6,0.958,0.856,0.31,99.4,VitalCare Pharmaceuticals
ORD-03826,Painkiller,2500,Medium,41.47,8,0.887,0.899,0.25,97.4,MediCore Labs
ORD-03827,Vaccine,5000,Standard,330.33,9,0.842,0.899,1.22,94.4,Summit BioSolutions
ORD-03828,Painkiller,5000,High,44.34,4,0.903,0.886,0.15,97.4,MediCore Labs
ORD-03829,Insulin,2500,Standard,245.27,8,0.799,0.893,1.3,98.9,Beacon Pharmaceuticals
ORD-03830,Antibiotic,500,Medium,139.23,7,0.933,0.872,1.16,95.3,Bharat BioLogics
ORD-03831,Vaccine,100,Standard,304.91,8,0.974,0.947,1.43,97.4,Vanguard Pharma
ORD-03832,Antibiotic,500,Standard,122.35,9,0.953,0.973,0.32,98.3,PharmaTrust Global
ORD-03833,Antiviral,1000,Medium,234.01,3,0.806,0.947,0.91,96.0,Summit BioSolutions
ORD-03834,Vaccine,2500,Standard,253.49,6,0.962,0.946,0.58,95.9,OmniHealth Labs
ORD-03835,Antibiotic,500,Standard,124.58,8,0.973,0.903,0.8,98.4,PharmaTrust Global
ORD-03836,Vaccine,2500,Standard,328.69,7,0.921,0.954,0.85,98.4,Vanguard Pharma
ORD-03837,Antibiotic,1000,Standard,123.38,7,0.926,0.797,0.16,99.1,BioMatrix International
ORD-03838,Insulin,100,Medium,220.03,8,0.927,0.905,0.41,97.6,VitalCare Pharmaceuticals
ORD-03839,Vaccine,500,Medium,279.48,5,0.901,0.915,1.02,97.6,OmniHealth Labs
ORD-03840,Antihistamine,5000,Standard,61.65,11,0.884,0.921,1.05,99.6,NovaCure Therapeutics
ORD-03841,Vaccine,1000,Medium,301.24,6,0.864,0.993,0.68,93.8,BioMatrix International
ORD-03842,Antibiotic,100,High,135.22,5,0.959,0.839,1.11,95.2,Bharat BioLogics
ORD-03843,Antihistamine,250,Medium,61.39,7,0.943,0.882,0.78,93.5,Zenith LifeSciences
ORD-03844,Vaccine,100,High,334.97,4,0.932,1.0,1.1,95.2,Vanguard Pharma
ORD-03845,Insulin,500,High,279.03,8,0.775,0.968,1.34,100.0,Beacon Pharmaceuticals
ORD-03846,Antiviral,5000,Medium,202.37,5,0.882,0.898,0.01,96.2,Vanguard Pharma
ORD-03847,Chemotherapy Agent,500,Standard,483.74,4,0.815,0.812,0.19,95.5,Beacon Pharmaceuticals
ORD-03848,Painkiller,250,Standard,39.94,2,0.891,0.848,0.54,95.4,Beacon Pharmaceuticals
ORD-03849,Antiviral,5000,Standard,229.51,3,0.871,0.858,0.51,96.6,MediCore Labs
ORD-03850,Monoclonal Antibody,500,Standard,4814.75,6,0.795,0.876,0.73,99.8,Pulse Generic Pharma
ORD-03851,Painkiller,500,Medium,43.52,6,1.0,0.788,0.25,97.1,MediCore Labs
ORD-03852,Immunosuppressant,1000,Standard,469.57,8,0.964,0.831,0.06,93.9,CryoSafe LifeSciences
ORD-03853,Monoclonal Antibody,500,High,5698.74,5,1.0,0.972,1.42,97.3,MediCore Labs
ORD-03854,Antihistamine,2500,High,62.21,4,0.893,0.901,0.11,96.9,Pulse Generic Pharma
ORD-03855,Immunosuppressant,250,Medium,424.31,8,0.93,0.866,0.21,93.3,CryoSafe LifeSciences
ORD-03856,Immunosuppressant,1000,Medium,415.91,8,0.937,0.968,1.91,94.6,Bharat BioLogics
ORD-03857,Insulin,500,High,261.65,4,0.933,0.969,1.25,98.2,OmniHealth Labs
ORD-03858,Painkiller,1000,Medium,43.41,6,0.955,0.921,0.01,96.6,MediCore Labs
ORD-03859,Monoclonal Antibody,500,Standard,4589.39,5,0.933,0.927,1.0,92.2,VitalCare Pharmaceuticals
ORD-03860,Antibiotic,500,High,120.29,7,0.909,0.809,1.52,95.8,Zenith LifeSciences
ORD-03861,Insulin,1000,High,263.75,3,0.966,0.863,0.24,96.3,Apex BioPharma
ORD-03862,Immunosuppressant,5000,Medium,437.08,9,0.958,0.801,0.29,93.2,CryoSafe LifeSciences
ORD-03863,Vaccine,500,Medium,295.95,6,0.89,0.832,1.18,94.5,Summit BioSolutions
ORD-03864,Antihistamine,500,High,59.89,6,0.893,0.805,0.11,96.7,Pulse Generic Pharma
ORD-03865,Vaccine,2500,Standard,285.32,9,0.916,0.885,1.18,93.3,Summit BioSolutions
ORD-03866,Antihistamine,100,Standard,57.19,2,0.863,0.893,0.51,96.1,Aegis Health Supplies
ORD-03867,Antiviral,500,Standard,197.95,7,0.945,0.951,0.17,96.1,Vanguard Pharma
ORD-03868,Chemotherapy Agent,500,Medium,584.0,5,0.978,0.899,0.6,94.2,Bharat BioLogics
ORD-03869,Antibiotic,1000,Standard,127.7,5,0.946,0.878,0.01,98.3,NovaCure Therapeutics
ORD-03870,Immunosuppressant,500,Medium,365.36,8,0.923,0.812,0.9,91.8,Quantum Health Sciences
ORD-03871,Insulin,5000,Medium,269.86,4,1.0,0.956,0.3,97.7,VitalCare Pharmaceuticals
ORD-03872,Immunosuppressant,100,Medium,369.71,4,0.903,0.928,0.66,93.9,OmniHealth Labs
ORD-03873,Antiviral,5000,Medium,201.41,5,0.892,0.839,0.12,97.2,Vanguard Pharma
ORD-03874,Antihistamine,100,Standard,56.98,9,0.902,0.903,1.53,98.5,NovaCure Therapeutics
ORD-03875,Cardiovascular Drug,2500,Medium,236.08,8,0.872,0.895,0.61,98.4,Quantum Health Sciences
ORD-03876,Vaccine,500,Medium,272.51,6,0.88,0.919,0.72,96.8,OmniHealth Labs
ORD-03877,Antibiotic,1000,High,144.06,6,0.973,0.916,0.25,99.9,NovaCure Therapeutics
ORD-03878,Monoclonal Antibody,250,High,5670.36,5,0.941,0.961,1.22,96.0,Zenith LifeSciences
ORD-03879,Chemotherapy Agent,1000,High,605.34,3,0.989,0.886,0.55,92.1,Bharat BioLogics
ORD-03880,Monoclonal Antibody,250,Standard,4173.76,5,0.868,0.928,1.19,97.5,Pulse Generic Pharma
ORD-03881,Antiviral,1000,High,199.47,4,0.962,0.82,0.66,94.1,Pulse Generic Pharma
ORD-03882,Monoclonal Antibody,250,Medium,5625.76,5,0.968,0.954,1.47,96.4,MediCore Labs
ORD-03883,Cardiovascular Drug,500,Medium,166.77,5,0.916,0.917,1.23,97.7,Aegis Health Supplies
ORD-03884,Immunosuppressant,2500,High,448.43,6,0.879,0.941,1.41,100.0,VitalCare Pharmaceuticals
ORD-03885,Chemotherapy Agent,250,High,464.8,2,0.864,0.793,0.13,97.2,Beacon Pharmaceuticals
ORD-03886,Painkiller,1000,High,47.23,2,0.893,0.808,0.38,95.0,Beacon Pharmaceuticals
ORD-03887,Antibiotic,500,High,127.44,8,0.984,0.916,0.12,96.8,PharmaTrust Global
ORD-03888,Chemotherapy Agent,500,Standard,500.56,7,0.854,0.853,1.14,99.0,Serum Horizon Global
ORD-03889,Insulin,500,Standard,208.43,7,1.0,0.95,1.15,96.7,OmniHealth Labs
ORD-03890,Painkiller,5000,Medium,39.23,2,0.851,0.879,0.29,93.9,Beacon Pharmaceuticals
ORD-03891,Antibiotic,250,Medium,124.67,8,0.945,0.92,0.34,98.5,PharmaTrust Global
ORD-03892,Vaccine,1000,Standard,256.95,9,0.924,0.968,0.59,97.6,OmniHealth Labs
ORD-03893,Antiviral,5000,Medium,187.89,6,0.909,0.927,0.66,98.5,Vanguard Pharma
ORD-03894,Painkiller,1000,Standard,39.2,3,0.906,0.829,0.35,95.7,Beacon Pharmaceuticals
ORD-03895,Chemotherapy Agent,500,Standard,495.26,2,0.886,0.86,0.33,96.4,Beacon Pharmaceuticals
ORD-03896,Chemotherapy Agent,250,Medium,437.29,4,0.854,0.793,0.44,95.8,Beacon Pharmaceuticals
ORD-03897,Antiviral,100,High,210.01,7,1.0,0.79,0.8,95.8,Pulse Generic Pharma
ORD-03898,Vaccine,100,Standard,248.47,7,0.883,0.89,0.82,96.1,OmniHealth Labs
ORD-03899,Insulin,5000,Medium,234.14,8,0.977,0.86,1.3,98.0,OmniHealth Labs
ORD-03900,Antibiotic,250,Medium,129.33,6,0.966,0.816,0.73,99.5,NovaCure Therapeutics
ORD-03901,Monoclonal Antibody,100,Medium,5302.41,6,0.792,0.957,1.15,98.0,Pulse Generic Pharma
ORD-03902,Antihistamine,500,Standard,58.99,2,0.935,0.843,0.01,95.6,Pulse Generic Pharma
ORD-03903,Antihistamine,2500,Medium,64.67,7,0.896,0.88,1.13,93.2,Summit BioSolutions
ORD-03904,Antihistamine,500,High,56.74,7,0.955,0.953,1.41,99.2,NovaCure Therapeutics
ORD-03905,Insulin,2500,Medium,228.5,5,0.954,0.921,1.14,97.6,OmniHealth Labs
ORD-03906,Antiviral,1000,Medium,219.83,9,0.906,0.808,0.32,98.9,GlobalRx Supply Chain
ORD-03907,Painkiller,5000,Standard,39.77,5,0.858,0.812,0.49,96.1,Beacon Pharmaceuticals
ORD-03908,Cardiovascular Drug,500,Medium,176.73,9,0.966,0.896,0.97,94.2,CryoSafe LifeSciences
ORD-03909,Insulin,1000,Standard,238.17,5,0.934,0.894,0.22,98.1,VitalCare Pharmaceuticals
ORD-03910,Immunosuppressant,250,Medium,397.17,7,0.922,0.914,0.28,92.9,Quantum Health Sciences
ORD-03911,Monoclonal Antibody,100,Standard,4411.78,6,0.806,0.957,1.2,99.5,Pulse Generic Pharma
ORD-03912,Antibiotic,250,Standard,123.55,8,1.0,0.914,0.7,96.6,PharmaTrust Global
ORD-03913,Antibiotic,5000,High,143.99,6,0.898,0.871,0.37,100.0,NovaCure Therapeutics
ORD-03914,Cardiovascular Drug,5000,High,141.74,5,0.908,0.932,1.03,99.7,Aegis Health Supplies
ORD-03915,Immunosuppressant,5000,Medium,392.04,5,0.916,0.93,0.3,93.6,OmniHealth Labs
ORD-03916,Immunosuppressant,2500,Standard,387.54,10,0.914,0.846,0.01,95.1,CryoSafe LifeSciences
ORD-03917,Antihistamine,500,High,63.07,3,0.94,0.797,0.36,98.5,Aegis Health Supplies
ORD-03918,Painkiller,5000,Standard,41.94,5,0.923,0.867,0.37,96.2,MediCore Labs
ORD-03919,Antihistamine,5000,Medium,60.1,3,0.964,0.891,1.3,95.7,Summit BioSolutions
ORD-03920,Vaccine,250,High,268.68,7,0.977,0.917,1.55,94.3,Summit BioSolutions
ORD-03921,Chemotherapy Agent,5000,High,457.02,2,0.883,0.817,0.28,97.2,Beacon Pharmaceuticals
ORD-03922,Insulin,2500,Standard,188.88,4,0.932,0.993,1.0,96.9,OmniHealth Labs
ORD-03923,Antiviral,5000,High,185.13,6,0.919,0.859,0.56,92.1,Pulse Generic Pharma
ORD-03924,Antiviral,5000,Medium,149.28,7,0.833,0.889,0.08,96.0,Vanguard Pharma
ORD-03925,Antiviral,500,High,195.01,8,0.905,0.85,0.33,97.3,GlobalRx Supply Chain
ORD-03926,Chemotherapy Agent,1000,Medium,484.04,4,0.892,0.776,0.17,94.2,Beacon Pharmaceuticals
ORD-03927,Chemotherapy Agent,5000,Standard,433.62,10,0.92,0.897,0.63,100.0,Serum Horizon Global
ORD-03928,Chemotherapy Agent,500,Medium,551.82,7,0.891,0.872,0.87,93.1,Apex BioPharma
ORD-03929,Vaccine,5000,Standard,322.12,6,0.887,0.934,0.73,98.9,Vanguard Pharma
ORD-03930,Vaccine,500,Standard,299.72,5,0.85,0.983,0.94,91.9,BioMatrix International
ORD-03931,Antibiotic,5000,High,129.41,9,0.976,0.921,0.44,97.0,PharmaTrust Global
ORD-03932,Immunosuppressant,2500,Medium,388.53,5,0.938,0.905,0.8,95.2,OmniHealth Labs
ORD-03933,Cardiovascular Drug,2500,Standard,155.55,7,0.938,0.914,0.92,98.9,Aegis Health Supplies
ORD-03934,Chemotherapy Agent,500,Standard,437.64,8,0.871,0.853,0.92,99.6,Serum Horizon Global
ORD-03935,Painkiller,100,Medium,47.39,8,0.937,0.86,0.01,96.4,MediCore Labs
ORD-03936,Antiviral,250,Standard,191.37,6,0.872,0.902,0.35,97.9,Vanguard Pharma
ORD-03937,Monoclonal Antibody,500,High,5404.68,5,0.934,0.96,1.52,95.8,MediCore Labs
ORD-03938,Antibiotic,2500,High,132.14,10,0.934,0.774,0.1,98.0,BioMatrix International
ORD-03939,Vaccine,250,High,295.93,6,0.875,0.886,0.44,99.4,Quantum Health Sciences
ORD-03940,Cardiovascular Drug,5000,Medium,193.73,7,0.865,0.842,0.48,97.7,Quantum Health Sciences
ORD-03941,Antiviral,250,High,222.22,8,0.932,0.822,0.54,94.2,Pulse Generic Pharma
ORD-03942,Antihistamine,1000,High,65.16,4,0.91,0.816,0.11,94.7,Pulse Generic Pharma
ORD-03943,Antiviral,250,Standard,205.09,5,0.837,0.897,0.82,94.5,MediCore Labs
ORD-03944,Antiviral,100,Medium,162.38,8,0.937,0.816,0.75,93.0,Pulse Generic Pharma
ORD-03945,Chemotherapy Agent,1000,Standard,534.98,7,0.865,0.883,0.69,94.0,Apex BioPharma
ORD-03946,Chemotherapy Agent,100,High,572.13,4,0.965,0.877,0.5,94.5,Bharat BioLogics
ORD-03947,Insulin,500,Medium,191.8,5,0.919,0.869,0.01,96.3,Apex BioPharma
ORD-03948,Vaccine,250,Medium,268.61,6,0.942,0.879,0.54,94.9,Quantum Health Sciences
ORD-03949,Antibiotic,2500,High,116.0,10,1.0,0.931,0.4,96.0,PharmaTrust Global
ORD-03950,Antibiotic,1000,Medium,155.92,6,0.946,0.879,0.21,98.7,NovaCure Therapeutics
ORD-03951,Chemotherapy Agent,100,High,561.12,9,0.975,0.892,0.01,95.8,GlobalRx Supply Chain
ORD-03952,Immunosuppressant,100,Medium,434.69,10,1.0,0.856,0.03,95.1,CryoSafe LifeSciences
ORD-03953,Insulin,500,Standard,214.47,7,0.939,0.911,1.12,97.5,OmniHealth Labs
ORD-03954,Antihistamine,250,Medium,59.18,3,0.92,0.849,1.48,94.0,Summit BioSolutions
ORD-03955,Vaccine,5000,High,324.73,5,0.844,0.934,0.13,94.5,Quantum Health Sciences
ORD-03956,Immunosuppressant,500,High,403.82,4,0.904,0.925,0.53,94.5,OmniHealth Labs
ORD-03957,Chemotherapy Agent,250,Medium,477.68,9,0.988,0.859,0.18,94.0,GlobalRx Supply Chain
ORD-03958,Chemotherapy Agent,2500,Medium,448.15,9,0.959,0.903,0.98,98.9,Serum Horizon Global
ORD-03959,Insulin,2500,Standard,205.24,6,0.862,0.988,1.02,93.9,PharmaTrust Global
ORD-03960,Cardiovascular Drug,2500,Standard,142.71,6,0.927,0.927,0.93,98.9,Aegis Health Supplies
ORD-03961,Antibiotic,5000,Standard,116.69,7,0.93,0.848,1.49,93.3,Zenith LifeSciences
ORD-03962,Painkiller,100,Medium,48.28,8,0.845,0.855,0.74,97.8,Apex BioPharma
ORD-03963,Painkiller,1000,High,44.42,6,0.905,0.833,0.47,92.0,Serum Horizon Global
ORD-03964,Antiviral,2500,Standard,214.48,7,0.896,0.889,0.12,96.2,Vanguard Pharma
ORD-03965,Vaccine,5000,Medium,263.7,7,0.87,0.944,0.65,95.8,OmniHealth Labs
ORD-03966,Antiviral,2500,Medium,214.81,6,0.885,0.911,1.04,94.0,Summit BioSolutions
ORD-03967,Antihistamine,2500,Standard,64.82,5,0.827,0.875,0.41,96.5,Pulse Generic Pharma
ORD-03968,Cardiovascular Drug,2500,Medium,187.92,7,0.851,0.888,0.21,98.2,NovaCure Therapeutics
ORD-03969,Cardiovascular Drug,1000,Medium,208.99,7,0.932,0.793,0.45,98.3,Quantum Health Sciences
ORD-03970,Cardiovascular Drug,500,Medium,165.96,8,0.972,0.866,0.6,94.3,CryoSafe LifeSciences
ORD-03971,Insulin,1000,Standard,263.57,3,0.934,0.834,0.27,96.0,Apex BioPharma
ORD-03972,Antihistamine,5000,High,61.12,3,0.892,0.832,0.55,98.0,Aegis Health Supplies
ORD-03973,Immunosuppressant,250,Medium,366.2,7,0.929,0.938,0.31,94.6,OmniHealth Labs
ORD-03974,Vaccine,5000,Standard,303.21,5,0.841,0.963,0.6,92.8,BioMatrix International
ORD-03975,Antihistamine,5000,Medium,62.97,5,0.941,0.933,1.46,94.6,Summit BioSolutions
ORD-03976,Immunosuppressant,2500,Medium,374.41,6,0.918,0.934,1.61,97.3,Bharat BioLogics
ORD-03977,Insulin,1000,Medium,231.1,7,0.949,0.929,1.12,98.1,OmniHealth Labs
ORD-03978,Antiviral,5000,High,231.21,7,0.889,0.915,0.51,97.7,Vanguard Pharma
ORD-03979,Chemotherapy Agent,5000,Medium,475.68,9,0.941,0.959,1.16,100.0,Serum Horizon Global
ORD-03980,Antiviral,2500,Medium,222.54,3,0.918,0.821,0.63,95.9,MediCore Labs
ORD-03981,Cardiovascular Drug,1000,Medium,175.47,7,0.926,0.892,0.74,98.7,Aegis Health Supplies
ORD-03982,Chemotherapy Agent,2500,Medium,478.38,9,0.977,0.893,0.12,94.2,GlobalRx Supply Chain
ORD-03983,Antihistamine,2500,Medium,59.2,11,0.959,0.93,1.28,98.4,NovaCure Therapeutics
ORD-03984,Immunosuppressant,2500,High,339.82,5,0.958,0.927,0.85,94.0,OmniHealth Labs
ORD-03985,Antibiotic,2500,Medium,132.26,9,0.979,0.937,0.59,97.7,PharmaTrust Global
ORD-03986,Immunosuppressant,1000,Standard,452.25,5,0.916,0.95,1.18,96.9,VitalCare Pharmaceuticals
ORD-03987,Chemotherapy Agent,2500,Medium,508.52,8,0.992,0.935,0.1,93.8,GlobalRx Supply Chain
ORD-03988,Cardiovascular Drug,250,Medium,186.24,5,1.0,0.966,0.99,97.1,Aegis Health Supplies
ORD-03989,Insulin,500,High,231.11,6,0.937,0.888,0.01,94.1,Apex BioPharma
ORD-03990,Insulin,2500,High,250.37,5,0.919,0.983,0.86,99.0,OmniHealth Labs
ORD-03991,Antihistamine,250,Standard,65.51,5,0.894,0.878,0.82,98.3,Aegis Health Supplies
ORD-03992,Antihistamine,100,Standard,56.52,3,0.924,0.868,0.71,98.8,Aegis Health Supplies
ORD-03993,Antihistamine,100,High,67.71,9,0.943,0.898,1.35,99.4,NovaCure Therapeutics
ORD-03994,Cardiovascular Drug,500,Medium,213.1,11,0.927,0.867,0.63,98.3,Quantum Health Sciences
ORD-03995,Antihistamine,1000,High,65.62,5,0.911,0.796,0.03,98.6,Aegis Health Supplies
ORD-03996,Antihistamine,2500,Standard,63.91,7,0.892,0.961,0.74,95.3,Zenith LifeSciences
ORD-03997,Monoclonal Antibody,500,High,5947.36,5,1.0,1.0,1.3,97.8,MediCore Labs
ORD-03998,Monoclonal Antibody,500,Medium,4909.61,2,0.865,0.912,0.54,92.0,VitalCare Pharmaceuticals
ORD-03999,Antibiotic,500,High,126.5,4,0.909,0.836,1.47,93.7,Zenith LifeSciences
ORD-04000,Immunosuppressant,250,High,442.65,8,0.95,0.794,0.78,91.8,Quantum Health Sciences
ORD-04001,Insulin,500,High,228.1,4,0.993,0.864,0.65,95.4,Apex BioPharma
ORD-04002,Antihistamine,5000,High,66.58,4,0.886,0.978,0.71,96.9,Zenith LifeSciences
ORD-04003,Immunosuppressant,1000,High,356.22,7,0.912,0.911,0.89,93.8,OmniHealth Labs
ORD-04004,Vaccine,500,Standard,276.9,8,0.873,0.873,0.61,96.3,OmniHealth Labs
ORD-04005,Painkiller,500,Medium,51.23,4,0.917,0.891,0.39,96.9,MediCore Labs
ORD-04006,Painkiller,1000,Standard,48.48,8,0.926,0.876,0.17,96.1,MediCore Labs
ORD-04007,Painkiller,1000,High,41.7,6,0.916,0.881,0.25,96.0,MediCore Labs
ORD-04008,Painkiller,2500,Medium,42.08,8,0.972,0.878,0.05,96.8,MediCore Labs
ORD-04009,Insulin,2500,Standard,267.7,9,0.824,0.983,1.32,99.9,Beacon Pharmaceuticals
ORD-04010,Antiviral,500,Medium,189.39,4,0.831,0.866,0.1,96.2,Vanguard Pharma
ORD-04011,Chemotherapy Agent,250,Medium,394.02,1,0.837,0.73,0.17,98.5,Beacon Pharmaceuticals
ORD-04012,Vaccine,5000,Standard,283.22,5,0.956,0.932,0.5,96.4,OmniHealth Labs
ORD-04013,Antibiotic,5000,Standard,128.27,8,0.92,0.884,0.83,96.1,Bharat BioLogics
ORD-04014,Chemotherapy Agent,250,High,559.93,5,0.941,0.891,0.47,93.7,Bharat BioLogics
ORD-04015,Antihistamine,2500,Medium,62.57,5,0.951,0.873,0.76,97.9,Aegis Health Supplies
ORD-04016,Antihistamine,100,Medium,52.61,3,0.864,0.844,0.66,97.1,Aegis Health Supplies
ORD-04017,Antibiotic,5000,Standard,124.62,6,0.971,0.902,0.21,95.2,PharmaTrust Global
ORD-04018,Antiviral,500,Standard,206.37,8,0.944,0.804,0.59,95.0,Pulse Generic Pharma
ORD-04019,Vaccine,1000,Medium,345.38,5,0.927,1.0,1.0,98.7,Vanguard Pharma
ORD-04020,Insulin,2500,Medium,241.22,4,0.989,0.964,1.37,98.3,OmniHealth Labs
ORD-04021,Chemotherapy Agent,250,Medium,516.04,8,1.0,0.889,0.43,96.6,GlobalRx Supply Chain
ORD-04022,Vaccine,2500,Medium,274.11,7,0.947,0.986,0.96,96.6,OmniHealth Labs
ORD-04023,Painkiller,500,Medium,41.46,7,0.853,0.81,0.51,97.1,Apex BioPharma
ORD-04024,Vaccine,1000,Medium,328.42,9,0.912,0.876,0.28,94.6,Quantum Health Sciences
ORD-04025,Antibiotic,250,Medium,124.32,6,0.972,0.961,0.67,98.0,PharmaTrust Global
ORD-04026,Vaccine,100,Standard,305.51,8,0.851,0.844,0.76,94.3,Summit BioSolutions
ORD-04027,Vaccine,1000,Medium,258.0,5,0.868,0.975,0.33,92.9,BioMatrix International
ORD-04028,Antibiotic,5000,Medium,131.72,3,0.917,0.897,0.02,99.3,NovaCure Therapeutics
ORD-04029,Antibiotic,500,Medium,135.37,5,0.928,0.866,0.72,96.1,Bharat BioLogics
ORD-04030,Cardiovascular Drug,5000,Standard,161.48,8,0.946,0.95,0.87,99.0,Aegis Health Supplies
ORD-04031,Antihistamine,250,Medium,60.33,3,0.894,0.851,0.61,99.4,Aegis Health Supplies
ORD-04032,Antihistamine,500,High,59.26,4,0.882,0.808,0.01,94.8,Pulse Generic Pharma
ORD-04033,Antihistamine,1000,Medium,59.92,5,0.905,0.849,0.16,93.9,Pulse Generic Pharma
ORD-04034,Insulin,100,High,228.91,5,0.976,0.939,0.24,96.7,Apex BioPharma
ORD-04035,Cardiovascular Drug,100,High,180.53,6,0.902,0.89,0.64,98.4,Aegis Health Supplies
ORD-04036,Monoclonal Antibody,1000,Standard,3755.01,3,0.877,0.876,1.13,94.2,VitalCare Pharmaceuticals
ORD-04037,Insulin,250,High,225.94,5,0.939,0.907,0.46,97.8,VitalCare Pharmaceuticals
ORD-04038,Antiviral,1000,Standard,219.37,7,0.851,0.877,0.04,97.6,Vanguard Pharma
ORD-04039,Insulin,250,Medium,207.2,7,0.933,0.963,0.34,96.0,VitalCare Pharmaceuticals
ORD-04040,Antiviral,100,Standard,200.02,4,0.903,0.826,0.47,93.0,Pulse Generic Pharma
ORD-04041,Antibiotic,1000,Medium,149.42,4,0.963,0.936,0.27,98.5,NovaCure Therapeutics
ORD-04042,Painkiller,250,Medium,46.76,5,0.946,0.861,0.01,96.2,MediCore Labs
ORD-04043,Antiviral,2500,High,205.68,5,0.978,0.847,0.41,96.2,MediCore Labs
ORD-04044,Chemotherapy Agent,5000,Standard,444.86,11,1.0,0.912,0.01,94.0,GlobalRx Supply Chain
ORD-04045,Vaccine,2500,Medium,325.2,6,0.983,0.947,0.85,97.7,Vanguard Pharma
ORD-04046,Cardiovascular Drug,100,Medium,140.85,8,0.986,0.845,0.68,95.9,CryoSafe LifeSciences
ORD-04047,Immunosuppressant,1000,Standard,403.95,6,0.91,0.927,0.69,92.7,Quantum Health Sciences
ORD-04048,Vaccine,250,Standard,304.2,5,0.96,1.0,0.81,96.5,OmniHealth Labs
ORD-04049,Insulin,1000,Medium,277.61,7,0.935,0.917,1.17,97.5,OmniHealth Labs
ORD-04050,Insulin,2500,High,218.85,6,0.84,1.0,0.9,95.4,PharmaTrust Global
ORD-04051,Vaccine,1000,Standard,246.23,8,0.856,0.983,0.68,97.2,OmniHealth Labs
ORD-04052,Vaccine,1000,Medium,258.21,9,0.851,0.89,0.74,96.6,OmniHealth Labs
ORD-04053,Antiviral,5000,Medium,196.18,5,0.855,0.872,0.47,97.4,Vanguard Pharma
ORD-04054,Antiviral,5000,Medium,230.89,10,0.835,0.881,0.4,98.9,GlobalRx Supply Chain
ORD-04055,Antibiotic,500,High,146.93,9,1.0,0.972,0.51,97.7,PharmaTrust Global
